16
177,365,197,365,217,365,237,365,257,365,277,365,297,365,297,439,277,439,257,439,237,439,217,439,197,439,177,439,"ab"
409,365,459,365,509,365,559,365,609,365,659,365,709,365,709,450,659,450,609,450,559,450,509,450,459,450,409,450,"about"
929,374,957,374,985,374,1013,374,1041,374,1069,374,1097,374,1097,457,1069,457,1041,457,1013,457,985,457,957,457,929,457,"abv"
1200,379,1248,379,1296,379,1344,379,1392,379,1440,379,1489,379,1489,464,1440,464,1392,464,1344,464,1296,464,1248,464,1200,464,"above"
163,556,185,556,207,556,230,556,252,556,274,556,297,556,297,638,274,638,252,638,230,638,207,638,185,638,163,638,"ac"
400,556,488,556,576,556,664,556,752,556,840,556,929,556,929,643,840,643,752,643,664,643,576,643,488,643,400,643,"according"
1148,565,1177,565,1207,565,1237,565,1266,565,1296,565,1326,565,1326,648,1296,648,1266,648,1237,648,1207,648,1177,648,1148,648,"acr"
1434,565,1488,565,1543,565,1598,565,1652,565,1707,565,1762,565,1762,650,1707,650,1652,650,1598,650,1543,650,1488,650,1434,650,"across"
154,753,174,753,194,753,215,753,235,753,255,753,276,753,276,838,255,838,235,838,215,838,194,838,174,838,154,838,"af"
398,746,447,746,497,746,547,746,596,746,646,746,696,746,696,836,646,836,596,836,547,836,497,836,447,836,398,836,"after"
1156,751,1184,751,1213,751,1242,751,1271,751,1300,751,1329,751,1329,838,1300,838,1271,838,1242,838,1213,838,1184,838,1156,838,"afn"
1441,753,1521,753,1601,753,1681,753,1761,753,1841,753,1921,753,1921,842,1841,842,1761,842,1681,842,1601,842,1521,842,1441,842,"afternoon"
152,955,182,955,213,955,243,955,274,955,304,955,335,955,335,1035,304,1035,274,1035,243,1035,213,1035,182,1035,152,1035,"afw"
452,946,541,946,630,946,720,946,809,946,898,946,988,946,988,1035,898,1035,809,1035,720,1035,630,1035,541,1035,452,1035,"afterward"
1150,947,1171,947,1193,947,1214,947,1236,947,1257,947,1279,947,1279,1029,1257,1029,1236,1029,1214,1029,1193,1029,1171,1029,1150,1029,"ag"
1377,946,1425,946,1473,946,1521,946,1569,946,1617,946,1665,946,1665,1029,1617,1029,1569,1029,1521,1029,1473,1029,1425,1029,1377,1029,"again"
