12
556,125,570,112,584,99,598,86,612,73,626,60,641,47,663,77,648,88,633,100,618,112,603,124,588,136,574,148,"DK"
610,324,616,332,622,341,628,349,634,358,640,366,647,375,640,404,634,394,628,385,622,376,616,366,610,357,605,348,"On"
694,457,702,470,710,483,718,496,726,509,734,522,742,535,741,581,732,566,723,551,715,536,706,521,697,506,689,492,"move"
652,392,657,399,662,407,667,414,672,422,677,429,683,437,680,474,674,465,668,457,662,449,656,440,650,432,645,424,"the"
789,628,798,642,807,656,817,670,826,684,835,698,845,713,837,750,827,734,818,719,809,703,800,688,791,672,782,657,"DK"
856,748,868,767,880,786,893,806,905,825,917,844,930,864,925,908,912,886,899,865,886,844,873,822,860,801,848,780,"Brai"
1272,515,1288,502,1304,489,1320,477,1336,464,1352,451,1368,439,1406,487,1389,499,1373,511,1357,523,1340,535,1324,547,1308,559,"On"
1394,413,1411,398,1428,384,1445,370,1462,356,1479,342,1497,328,1535,377,1518,390,1502,403,1486,417,1469,430,1453,443,1437,457,"the"
1520,303,1542,285,1564,268,1586,251,1608,234,1630,217,1652,200,1702,249,1679,266,1656,284,1633,302,1610,319,1587,337,1565,355,"move"
1195,845,1253,798,1312,752,1370,705,1429,659,1487,612,1546,566,1589,613,1530,659,1471,705,1413,751,1354,797,1295,843,1237,890,"Knowledge"
1585,537,1602,523,1619,510,1637,497,1654,483,1671,470,1689,457,1740,505,1721,518,1702,532,1684,546,1665,559,1646,573,1628,587,"you"
1724,426,1741,411,1759,396,1776,382,1794,367,1811,352,1829,338,1875,396,1858,409,1841,423,1824,436,1807,450,1790,463,1773,477,"can"
