16
175,372,196,372,218,372,240,372,262,372,284,372,306,372,306,441,284,441,262,441,240,441,218,441,196,441,175,441,"ab"
418,372,465,372,512,372,560,372,607,372,654,372,702,372,702,460,654,460,607,460,560,460,512,460,465,460,418,460,"about"
930,386,957,386,984,386,1011,386,1038,386,1065,386,1093,386,1093,462,1065,462,1038,462,1011,462,984,462,957,462,930,462,"abv"
1196,386,1244,386,1292,386,1340,386,1388,386,1436,386,1485,386,1485,475,1436,475,1388,475,1340,475,1292,475,1244,475,1196,475,"above"
168,560,189,560,210,560,232,560,253,560,274,560,296,560,296,640,274,640,253,640,232,640,210,640,189,640,168,640,"ac"
395,565,484,565,573,565,662,565,751,565,840,565,929,565,929,650,840,650,751,650,662,650,573,650,484,650,395,650,"according"
1147,570,1176,570,1205,570,1234,570,1263,570,1292,570,1322,570,1322,656,1292,656,1263,656,1234,656,1205,656,1176,656,1147,656,"acr"
1430,569,1485,569,1540,569,1596,569,1651,569,1706,569,1762,569,1762,661,1706,661,1651,661,1596,661,1540,661,1485,661,1430,661,"across"
157,758,176,758,196,758,215,758,235,758,254,758,274,758,274,833,254,833,235,833,215,833,196,833,176,833,157,833,"af"
402,758,451,758,500,758,549,758,598,758,647,758,696,758,696,849,647,849,598,849,549,849,500,849,451,849,402,849,"after"
1152,760,1181,760,1211,760,1241,760,1271,760,1301,760,1331,760,1331,851,1301,851,1271,851,1241,851,1211,851,1181,851,1152,851,"afn"
1436,762,1516,762,1596,762,1677,762,1757,762,1837,762,1918,762,1918,852,1837,852,1757,852,1677,852,1596,852,1516,852,1436,852,"afternoon"
154,959,185,959,216,959,247,959,278,959,309,959,340,959,340,1046,309,1046,278,1046,247,1046,216,1046,185,1046,154,1046,"afw"
450,953,539,953,629,953,719,953,809,953,899,953,989,953,989,1049,899,1049,809,1049,719,1049,629,1049,539,1049,450,1049,"afterward"
1150,959,1170,959,1191,959,1211,959,1232,959,1252,959,1273,959,1273,1031,1252,1031,1232,1031,1211,1031,1191,1031,1170,1031,1150,1031,"ag"
1377,953,1425,953,1473,953,1521,953,1569,953,1617,953,1666,953,1666,1038,1617,1038,1569,1038,1521,1038,1473,1038,1425,1038,1377,1038,"again"
