16
171,361,193,361,215,361,237,361,259,361,281,361,303,361,303,446,281,446,259,446,237,446,215,446,193,446,171,446,"ab"
411,367,460,367,509,367,558,367,607,367,656,367,705,367,705,448,656,448,607,448,558,448,509,448,460,448,411,448,"about"
932,375,959,375,987,375,1014,375,1042,375,1069,375,1097,375,1097,460,1069,460,1042,460,1014,460,987,460,959,460,932,460,"abv"
1200,379,1248,379,1297,379,1346,379,1394,379,1443,379,1492,379,1492,466,1443,466,1394,466,1346,466,1297,466,1248,466,1200,466,"above"
166,558,187,558,208,558,230,558,251,558,272,558,294,558,294,636,272,636,251,636,230,636,208,636,187,636,166,636,"ac"
398,558,486,558,575,558,664,558,752,558,841,558,930,558,930,645,841,645,752,645,664,645,575,645,486,645,398,645,"according"
1147,562,1176,562,1206,562,1235,562,1265,562,1294,562,1324,562,1324,648,1294,648,1265,648,1235,648,1206,648,1176,648,1147,648,"acr"
1432,563,1487,563,1542,563,1598,563,1653,563,1708,563,1764,563,1764,647,1708,647,1653,647,1598,647,1542,647,1487,647,1432,647,"across"
154,757,174,757,195,757,216,757,236,757,257,757,278,757,278,835,257,835,236,835,216,835,195,835,174,835,154,835,"af"
402,751,451,751,500,751,549,751,598,751,647,751,696,751,696,836,647,836,598,836,549,836,500,836,451,836,402,836,"after"
1154,751,1182,751,1211,751,1240,751,1268,751,1297,751,1326,751,1326,838,1297,838,1268,838,1240,838,1211,838,1182,838,1154,838,"afn"
1445,758,1524,758,1603,758,1682,758,1761,758,1840,758,1920,758,1920,843,1840,843,1761,843,1682,843,1603,843,1524,843,1445,843,"afternoon"
152,955,183,955,214,955,245,955,276,955,307,955,338,955,338,1038,307,1038,276,1038,245,1038,214,1038,183,1038,152,1038,"afw"
460,948,547,948,635,948,722,948,810,948,897,948,985,948,985,1040,897,1040,810,1040,722,1040,635,1040,547,1040,460,1040,"afterward"
1152,950,1173,950,1194,950,1215,950,1236,950,1257,950,1278,950,1278,1038,1257,1038,1236,1038,1215,1038,1194,1038,1173,1038,1152,1038,"ag"
1379,950,1428,950,1477,950,1526,950,1575,950,1624,950,1673,950,1673,1028,1624,1028,1575,1028,1526,1028,1477,1028,1428,1028,1379,1028,"again"
