12
122,132,138,132,154,133,171,134,187,135,203,136,220,137,218,199,202,198,186,198,170,197,154,197,138,196,122,196,"br"
524,156,531,157,538,158,545,159,552,160,559,161,567,162,561,226,553,225,546,224,539,223,531,222,524,221,517,221,"x"
807,138,814,138,821,139,828,139,835,140,842,140,849,141,847,201,840,200,834,200,827,200,821,199,814,199,808,199,"x"
1119,128,1133,125,1147,122,1162,119,1176,116,1190,113,1205,110,1224,167,1209,170,1194,173,1180,176,1165,179,1150,182,1136,186,"sw"
94,356,108,355,123,354,138,353,153,352,168,351,183,350,191,416,176,417,161,419,146,420,131,422,116,423,101,425,"th"
584,429,590,430,597,432,603,433,610,435,616,436,623,438,608,500,601,498,595,496,588,495,582,493,575,491,569,490,"z"
809,371,816,371,824,371,831,371,839,371,846,371,854,371,854,440,846,440,839,440,831,440,824,440,816,440,809,440,"y"
1063,343,1077,341,1092,339,1107,338,1121,336,1136,334,1151,333,1162,402,1147,403,1132,404,1117,406,1102,407,1087,408,1073,410,"bl"
35,586,59,586,83,586,107,586,131,586,155,586,179,586,179,660,155,660,131,660,107,660,83,660,59,660,35,660,"thr"
266,601,290,601,314,601,338,601,362,601,386,601,410,601,410,673,386,673,362,673,338,673,314,673,290,673,266,673,"thr"
855,592,862,592,870,593,878,594,886,594,894,595,902,596,899,672,891,671,883,670,876,669,868,668,860,667,853,667,"z"
1115,638,1122,638,1130,638,1138,638,1146,638,1154,638,1162,638,1162,706,1154,706,1146,706,1138,706,1130,706,1122,706,1115,706,"d"
