16
175,372,195,372,215,372,235,372,255,372,275,372,296,372,296,439,275,439,255,439,235,439,215,439,195,439,175,439,"ab"
414,372,462,372,511,372,559,372,608,372,656,372,705,372,705,456,656,456,608,456,559,456,511,456,462,456,414,456,"about"
926,383,952,383,979,383,1006,383,1033,383,1060,383,1087,383,1087,464,1060,464,1033,464,1006,464,979,464,952,464,926,464,"abv"
1199,385,1246,385,1294,385,1341,385,1389,385,1436,385,1484,385,1484,472,1436,472,1389,472,1341,472,1294,472,1246,472,1199,472,"above"
167,559,187,559,208,559,229,559,249,559,270,559,291,559,291,633,270,633,249,633,229,633,208,633,187,633,167,633,"ac"
398,565,486,565,574,565,662,565,750,565,838,565,926,565,926,651,838,651,750,651,662,651,574,651,486,651,398,651,"according"
1149,572,1177,572,1205,572,1233,572,1261,572,1289,572,1318,572,1318,654,1289,654,1261,654,1233,654,1205,654,1177,654,1149,654,"acr"
1429,570,1482,570,1536,570,1590,570,1643,570,1697,570,1751,570,1751,662,1697,662,1643,662,1590,662,1536,662,1482,662,1429,662,"across"
151,755,171,755,191,755,212,755,232,755,252,755,273,755,273,833,252,833,232,833,212,833,191,833,171,833,151,833,"af"
399,754,448,754,498,754,547,754,597,754,646,754,696,754,696,846,646,846,597,846,547,846,498,846,448,846,399,846,"after"
1152,759,1180,759,1209,759,1237,759,1266,759,1294,759,1323,759,1323,841,1294,841,1266,841,1237,841,1209,841,1180,841,1152,841,"afn"
1439,763,1518,763,1598,763,1678,763,1757,763,1837,763,1917,763,1917,846,1837,846,1757,846,1678,846,1598,846,1518,846,1439,846,"afternoon"
151,958,181,958,211,958,242,958,272,958,302,958,333,958,333,1041,302,1041,272,1041,242,1041,211,1041,181,1041,151,1041,"afw"
456,952,544,952,632,952,721,952,809,952,897,952,986,952,986,1044,897,1044,809,1044,721,1044,632,1044,544,1044,456,1044,"afterward"
1149,958,1169,958,1189,958,1209,958,1229,958,1249,958,1269,958,1269,1034,1249,1034,1229,1034,1209,1034,1189,1034,1169,1034,1149,1034,"ag"
1377,955,1424,955,1471,955,1518,955,1565,955,1612,955,1659,955,1659,1034,1612,1034,1565,1034,1518,1034,1471,1034,1424,1034,1377,1034,"again"
