28
53,250,62,248,71,246,81,244,90,242,99,240,109,239,131,273,121,274,111,276,102,278,92,279,82,281,73,283,"A"
135,232,149,229,163,226,177,223,191,220,205,217,220,215,242,243,227,246,213,249,199,252,185,255,171,258,157,261,"lot"
247,207,255,205,264,203,272,202,281,200,289,198,298,197,318,223,309,224,301,226,293,228,284,229,276,231,268,233,"of"
76,290,138,274,201,259,264,243,326,228,389,212,452,197,478,225,414,241,350,257,287,273,223,289,159,305,96,321,"transportation"
102,328,111,325,121,323,131,321,141,319,151,317,161,315,183,348,173,350,164,352,155,354,145,356,136,358,127,361,"is"
188,306,219,297,251,289,283,281,315,272,347,264,379,256,404,287,372,295,340,304,308,312,276,321,244,329,212,338,"powered"
405,250,413,247,422,245,430,243,439,241,447,239,456,237,483,268,474,270,466,272,457,274,449,276,440,278,432,281,"by"
130,370,139,367,149,365,158,363,168,360,177,358,187,356,209,390,199,392,190,395,180,397,171,400,161,402,152,405,"an"
217,347,248,338,280,329,312,320,343,311,375,302,407,293,432,323,399,332,367,341,335,351,303,360,271,369,239,379,"engine"
437,286,454,281,471,276,488,272,505,267,522,262,539,258,564,288,546,292,529,297,511,302,494,306,476,311,459,316,"from"
157,412,186,403,216,395,245,387,275,378,304,370,334,362,358,397,328,405,298,413,269,422,239,430,209,438,180,447,"planes"
363,353,371,351,379,349,388,347,396,345,404,343,413,341,437,372,428,374,420,376,411,379,403,381,394,383,386,386,"to"
187,457,225,445,264,434,303,422,341,411,380,399,419,388,444,422,405,433,366,445,327,457,288,468,249,480,211,492,"tractors"
424,386,436,382,449,378,462,374,474,370,487,366,500,362,527,398,513,401,500,405,487,409,474,413,461,417,448,421,"..."
499,142,509,139,520,136,531,133,542,130,553,127,564,124,592,152,580,155,568,158,557,161,545,164,533,167,522,171,"..."
589,116,600,112,612,109,624,106,635,103,647,100,659,97,685,126,673,128,662,131,651,134,639,137,628,140,617,143,"but"
679,91,696,86,714,81,732,77,750,72,768,67,786,63,814,89,796,93,778,98,761,103,743,107,725,112,708,117,"bikes"
530,178,542,174,554,170,566,167,578,163,590,159,602,156,626,183,614,186,602,190,590,194,578,197,566,201,554,205,"are"
622,148,648,140,674,133,700,125,726,118,752,110,778,103,803,128,777,135,751,143,725,151,699,159,673,167,648,175,""people"
561,209,591,199,622,190,653,180,684,171,715,161,746,152,771,178,740,188,710,198,680,208,649,218,619,228,589,238,"powered""
765,146,776,143,787,140,798,137,809,134,820,131,831,128,859,154,847,157,836,160,825,163,813,166,802,169,791,172,"and"
592,245,619,236,647,227,675,218,702,209,730,200,758,191,784,216,757,225,730,234,703,243,676,252,649,261,623,271,"gliders"
779,184,792,179,806,175,820,170,833,166,847,161,861,157,891,186,877,190,863,194,849,199,835,203,821,207,807,212,"rise"
627,277,635,274,644,272,653,270,661,267,670,265,679,263,702,290,694,292,686,295,678,297,670,300,662,302,655,305,"on"
700,255,729,245,759,235,788,225,818,215,847,205,877,195,908,225,878,234,849,244,820,254,791,264,762,274,733,284,"currents"
898,188,905,185,912,183,919,181,926,179,933,177,940,175,968,201,961,203,954,206,947,209,940,211,933,214,927,217,"of"
663,315,678,309,694,304,710,299,726,293,742,288,758,283,789,312,772,317,755,322,739,328,722,333,705,338,689,344,"warm"
783,273,797,268,812,263,827,259,842,254,857,249,872,245,901,271,885,275,869,280,854,285,838,289,822,294,807,299,"air."
