11
253,307,275,307,297,308,319,308,341,309,363,309,386,310,387,366,364,366,342,366,319,366,297,366,274,366,252,367,"the"
442,311,471,311,500,312,530,313,559,313,588,314,618,315,619,375,589,374,560,374,530,374,501,373,471,373,442,373,"days"
666,314,680,314,694,315,708,315,722,316,736,316,751,317,752,374,737,374,723,374,709,374,694,374,680,374,666,374,"of"
798,314,827,315,856,316,886,317,915,318,944,319,974,320,973,376,944,375,915,374,886,374,857,373,828,372,800,372,"your"
349,504,387,503,425,503,464,503,502,502,540,502,579,502,579,566,540,566,502,567,464,568,426,568,388,569,350,570,"life."
162,897,231,898,301,899,371,900,440,901,510,902,580,903,578,970,508,968,438,967,369,966,299,965,229,964,160,963,"Jonathan"
622,900,668,899,714,899,760,898,806,898,852,897,899,897,899,959,852,960,806,961,760,962,714,963,668,964,622,965,"Swift"
171,122,201,122,231,122,261,122,291,122,321,122,351,122,351,181,321,181,291,181,261,181,231,181,201,181,171,181,"May"
397,125,418,125,440,125,462,125,484,125,506,125,528,125,528,184,506,184,484,184,462,184,440,184,418,184,397,184,"you"
582,128,611,128,640,128,669,128,698,128,727,128,756,128,756,185,727,185,698,185,669,185,640,185,611,185,582,185,"live"
806,129,828,129,850,129,873,129,895,129,917,129,940,129,940,188,917,188,895,188,873,188,850,188,828,188,806,188,"all"
