11
108,23,122,23,137,23,152,23,167,23,182,23,197,23,197,56,182,56,167,56,152,56,137,56,122,56,108,56,"which"
207,24,212,24,218,24,224,24,230,24,236,24,242,24,242,57,236,57,230,57,224,57,218,57,212,57,207,57,"is"
251,25,256,25,262,25,268,25,273,25,279,25,285,25,285,58,279,58,273,58,268,58,262,58,256,58,251,58,"of"
292,26,302,26,312,26,322,26,332,26,342,26,352,26,352,60,342,60,332,60,322,60,312,60,302,60,292,60,"love"
356,25,361,25,367,25,372,25,378,25,383,25,389,25,389,59,383,59,378,59,372,59,367,59,361,59,356,59,"of"
394,29,404,29,414,29,424,29,434,29,444,29,454,30,454,57,443,57,433,57,423,57,412,57,402,57,392,57,"truth"
141,93,147,92,154,92,160,92,167,92,173,92,180,92,180,120,173,120,167,120,160,121,154,121,147,121,141,122,"of"
190,90,203,89,217,89,230,89,244,88,257,88,271,88,271,117,257,117,244,118,230,119,217,119,203,120,190,121,"light"
279,89,286,88,294,88,302,88,309,87,317,87,325,87,325,114,317,114,309,114,302,115,294,115,286,115,279,116,"and"
332,89,337,88,342,88,347,88,352,88,357,88,362,88,362,112,357,112,352,112,347,113,342,113,337,113,332,114,"peace"
368,87,378,86,389,86,400,86,410,86,421,86,432,86,432,110,421,110,410,111,400,111,389,112,378,112,368,113
