16
179,368,199,368,219,368,240,368,260,368,280,368,301,368,301,446,280,446,260,446,240,446,219,446,199,446,179,446,"ab"
413,367,461,367,509,367,557,367,605,367,653,367,702,367,702,453,653,453,605,453,557,453,509,453,461,453,413,453,"about"
927,381,954,381,982,381,1010,381,1037,381,1065,381,1093,381,1093,464,1065,464,1037,464,1010,464,982,464,954,464,927,464,"abv"
1196,381,1244,381,1292,381,1340,381,1388,381,1436,381,1485,381,1485,469,1436,469,1388,469,1340,469,1292,469,1244,469,1196,469,"above"
166,560,187,560,208,560,230,560,251,560,272,560,294,560,294,643,272,643,251,643,230,643,208,643,187,643,166,643,"ac"
395,563,484,563,573,563,662,563,751,563,840,563,929,563,929,648,840,648,751,648,662,648,573,648,484,648,395,648,"according"
1145,569,1174,569,1203,569,1232,569,1261,569,1290,569,1319,569,1319,654,1290,654,1261,654,1232,654,1203,654,1174,654,1145,654,"acr"
1430,567,1484,567,1539,567,1593,567,1648,567,1702,567,1757,567,1757,657,1702,657,1648,657,1593,657,1539,657,1484,657,1430,657,"across"
150,760,171,760,192,760,213,760,234,760,255,760,276,760,276,836,255,836,234,836,213,836,192,836,171,836,150,836,"af"
398,755,447,755,497,755,547,755,596,755,646,755,696,755,696,843,646,843,596,843,547,843,497,843,447,843,398,843,"after"
1152,757,1180,757,1208,757,1237,757,1265,757,1293,757,1322,757,1322,847,1293,847,1265,847,1237,847,1208,847,1180,847,1152,847,"afn"
1434,758,1514,758,1594,758,1675,758,1755,758,1835,758,1916,758,1916,845,1835,845,1755,845,1675,845,1594,845,1514,845,1434,845,"afternoon"
154,960,184,960,215,960,246,960,276,960,307,960,338,960,338,1046,307,1046,276,1046,246,1046,215,1046,184,1046,154,1046,"afw"
457,946,544,946,632,946,720,946,808,946,896,946,984,946,984,1044,896,1044,808,1044,720,1044,632,1044,544,1044,457,1044,"afterward"
1148,955,1169,955,1190,955,1212,955,1233,955,1254,955,1276,955,1276,1040,1254,1040,1233,1040,1212,1040,1190,1040,1169,1040,1148,1040,"ag"
1375,953,1423,953,1471,953,1519,953,1567,953,1615,953,1663,953,1663,1030,1615,1030,1567,1030,1519,1030,1471,1030,1423,1030,1375,1030,"again"
