11
572,127,588,117,604,108,621,99,637,90,653,81,670,72,689,101,672,109,656,118,639,126,623,135,606,143,590,152,"DK"
615,320,620,328,626,337,632,346,637,354,643,363,649,372,640,400,634,392,629,384,624,376,619,368,614,360,609,352,"On"
653,388,658,396,664,404,670,412,676,420,682,428,688,437,686,471,680,463,674,455,668,447,662,439,656,431,650,424,"the"
698,459,705,471,713,483,721,496,728,508,736,520,744,533,742,574,734,560,726,546,718,532,710,518,702,504,694,491,"move"
791,621,801,637,811,653,821,669,831,685,841,701,851,717,843,754,833,738,823,723,814,708,804,692,794,677,785,662,"DK"
858,735,871,756,885,778,898,800,912,821,925,843,939,865,931,903,917,881,904,860,891,838,878,817,865,795,852,774,"Brai"
1309,571,1325,560,1341,549,1357,538,1373,527,1389,516,1406,506,1442,550,1425,560,1408,570,1391,581,1374,591,1357,601,1340,612,"On"
1432,490,1448,479,1464,469,1480,458,1496,448,1512,437,1529,427,1563,471,1546,481,1530,491,1514,501,1498,511,1482,521,1466,531,"the"
1237,856,1294,820,1351,784,1408,748,1465,712,1522,676,1579,640,1620,685,1561,720,1503,756,1445,792,1387,827,1329,863,1271,899,"Knowledge"
1612,619,1629,607,1646,596,1664,584,1681,573,1698,561,1716,550,1760,596,1742,607,1724,619,1706,631,1688,642,1670,654,1653,666,"you"
1742,533,1760,521,1778,510,1796,499,1814,487,1832,476,1850,465,1888,517,1871,528,1854,540,1837,551,1820,563,1803,574,1787,586,"can"
