12
128,114,142,114,157,115,172,116,186,116,201,117,216,118,212,179,196,178,181,177,166,176,151,175,136,174,121,173,"br"
525,136,532,137,540,138,547,139,555,140,562,141,570,143,557,205,550,203,543,202,536,201,529,199,522,198,515,197,"x"
804,116,811,116,819,116,827,116,835,116,843,116,851,116,851,181,843,181,835,181,827,181,819,181,811,181,804,181,"x"
1123,106,1137,102,1152,99,1167,96,1181,93,1196,90,1211,87,1229,150,1214,152,1199,155,1184,158,1169,161,1154,164,1140,167,"sw"
90,341,105,339,121,337,136,335,152,333,167,331,183,329,192,395,176,397,160,399,144,402,128,404,112,406,96,409,"th"
586,409,592,411,598,413,605,415,611,417,617,419,624,422,610,480,603,478,596,476,589,474,582,472,575,470,569,469,"z"
808,356,815,356,823,356,830,356,838,356,845,356,853,356,853,417,845,417,838,417,830,417,823,417,815,417,808,417,"y"
1065,323,1080,321,1095,319,1110,317,1125,315,1140,313,1156,312,1168,382,1152,383,1137,384,1122,386,1107,387,1092,388,1077,390,"bl"
35,570,58,570,82,570,105,570,129,570,152,570,176,570,176,643,152,643,129,643,105,643,82,643,58,643,35,643,"thr"
269,583,292,583,316,583,339,583,363,583,386,583,410,583,410,657,386,657,363,657,339,657,316,657,292,657,269,657,"thr"
858,578,866,578,874,579,882,580,890,581,898,582,906,583,899,651,891,650,884,649,877,648,869,647,862,646,855,646,"z"
1118,620,1125,620,1133,621,1141,621,1149,622,1157,622,1165,623,1162,689,1154,688,1147,688,1139,687,1132,687,1124,686,1117,686,"d"
