12
124,105,139,106,155,107,170,109,186,110,201,111,217,113,214,173,197,171,181,170,165,169,149,168,133,167,117,166,"br"
524,125,531,126,539,127,546,129,554,130,561,131,569,133,560,197,552,195,544,194,536,192,528,191,520,189,512,188,"x"
804,107,811,107,819,107,826,107,834,107,841,107,849,107,849,172,841,172,834,172,826,172,819,172,811,172,804,172,"x"
1119,98,1134,94,1149,91,1164,88,1179,84,1194,81,1209,78,1226,142,1211,145,1196,148,1181,151,1166,154,1151,157,1136,161,"sw"
90,333,105,331,120,329,136,328,151,326,166,324,182,323,188,388,172,390,157,392,142,394,126,396,111,398,96,400,"th"
584,402,591,404,598,406,605,408,612,410,619,412,626,414,609,475,602,473,595,471,588,469,581,467,574,465,568,464,"z"
808,346,815,346,823,346,831,346,839,346,847,346,855,346,855,411,847,411,839,411,831,411,823,411,815,411,808,411,"y"
1066,315,1082,313,1098,311,1114,309,1130,307,1146,305,1163,304,1174,372,1157,373,1141,374,1125,376,1108,377,1092,378,1076,380,"bl"
33,564,56,564,79,564,103,564,126,564,149,564,173,564,173,636,149,636,126,636,103,636,79,636,56,636,33,636,"thr"
267,577,290,577,314,577,338,577,362,577,386,577,410,577,410,647,386,647,362,647,338,647,314,647,290,647,267,647,"thr"
859,568,866,569,874,570,882,571,889,572,897,573,905,574,899,646,891,645,883,644,875,643,867,642,859,641,852,641,"z"
1121,610,1129,611,1137,612,1145,613,1153,614,1161,615,1169,617,1162,686,1153,685,1145,684,1137,683,1129,682,1121,681,1113,680,"d"
