13
205,74,223,76,241,79,260,82,278,84,296,87,315,90,306,139,287,136,268,134,250,131,231,129,212,126,194,124,"spr"
367,85,385,86,403,88,422,90,440,91,458,93,477,95,471,146,451,144,432,142,413,140,394,138,375,136,356,135,"spr"
805,112,812,112,819,112,827,112,834,112,841,112,849,112,849,165,841,165,834,165,827,165,819,165,812,165,805,165,"v"
998,79,1005,79,1012,79,1020,79,1027,79,1034,79,1042,79,1042,134,1034,134,1027,134,1020,134,1012,134,1005,134,998,134,"k"
374,257,387,258,401,259,415,260,429,261,443,262,457,264,451,321,436,319,422,318,408,317,393,315,379,314,365,313,"st"
788,279,795,279,803,279,810,279,818,279,825,279,833,279,833,334,825,334,818,334,810,334,803,334,795,334,788,334,"w"
1000,248,1006,248,1012,248,1018,248,1024,248,1030,248,1036,248,1036,300,1030,300,1024,300,1018,300,1012,300,1006,300,1000,300,"w"
364,426,382,426,401,426,420,426,439,426,458,426,477,426,477,481,458,481,439,481,420,481,401,481,382,481,364,481,"str"
767,446,780,446,794,446,807,446,821,446,834,446,848,446,848,499,834,499,821,499,807,499,794,499,780,499,767,499,"wh"
25,633,37,631,49,629,62,628,74,626,86,624,99,623,101,682,89,683,77,684,65,686,53,687,41,688,30,690,"sk"
352,577,365,577,379,577,393,577,406,577,420,577,434,577,434,635,420,635,406,635,393,635,379,635,365,635,352,635,"sw"
771,610,784,610,797,610,811,610,824,610,837,610,851,610,851,667,837,667,824,667,811,667,797,667,784,667,771,667,"wr"
965,602,978,602,992,603,1005,604,1019,605,1032,606,1046,607,1044,664,1030,662,1016,661,1002,660,988,659,974,658,960,657,"wr"
