10
546,122,558,107,571,92,584,77,596,62,609,47,622,32,643,61,630,75,617,89,604,104,591,118,578,132,566,147,"DK"
612,323,617,331,622,340,627,349,632,357,637,366,642,375,638,407,633,398,628,389,623,380,618,371,613,362,608,353,"On"
650,393,655,400,661,408,666,415,672,423,677,430,683,438,682,477,676,468,670,459,664,451,658,442,652,433,647,425,"the"
695,464,702,476,709,489,717,501,724,514,731,526,739,539,738,574,729,560,721,547,713,533,704,520,696,506,688,493,"move"
788,635,796,647,804,660,812,673,820,686,828,699,837,712,833,748,824,733,815,719,807,704,798,690,789,675,781,661,"DK"
852,750,865,771,878,792,891,813,904,834,917,855,930,877,925,924,912,901,900,878,888,856,875,833,863,810,851,788,"Brai"
1211,487,1225,471,1240,455,1255,439,1270,423,1285,407,1300,391,1350,440,1333,454,1317,469,1300,484,1284,498,1267,513,1251,528,"On"
1330,363,1344,346,1358,329,1373,313,1387,296,1401,279,1416,263,1463,310,1447,325,1432,340,1417,356,1402,371,1387,386,1372,402,"the"
1171,843,1222,789,1274,735,1326,681,1377,627,1429,573,1481,520,1533,569,1478,621,1423,674,1369,727,1314,780,1259,833,1205,886,"Knowledge"
1513,489,1529,471,1546,454,1563,437,1580,419,1597,402,1614,385,1677,435,1658,451,1640,468,1622,485,1603,502,1585,519,1567,536,"you"
