16
175,366,196,366,217,366,238,366,259,366,280,366,302,366,302,448,280,448,259,448,238,448,217,448,196,448,175,448,"ab"
413,356,461,356,510,356,559,356,608,356,657,356,706,356,706,450,657,450,608,450,559,450,510,450,461,450,413,450,"about"
930,374,957,374,984,374,1011,374,1038,374,1065,374,1092,374,1092,456,1065,456,1038,456,1011,456,984,456,957,456,930,456,"abv"
1203,378,1250,378,1298,378,1346,378,1394,378,1442,378,1490,378,1490,466,1442,466,1394,466,1346,466,1298,466,1250,466,1203,466,"above"
167,555,188,555,210,555,232,555,254,555,276,555,298,555,298,635,276,635,254,635,232,635,210,635,188,635,167,635,"ac"
394,559,483,559,572,559,662,559,751,559,840,559,930,559,930,643,840,643,751,643,662,643,572,643,483,643,394,643,"according"
1146,565,1175,565,1204,565,1234,565,1263,565,1292,565,1322,565,1322,649,1292,649,1263,649,1234,649,1204,649,1175,649,1146,649,"acr"
1433,563,1488,563,1543,563,1598,563,1653,563,1708,563,1763,563,1763,651,1708,651,1653,651,1598,651,1543,651,1488,651,1433,651,"across"
154,754,174,754,194,754,214,754,234,754,254,754,275,754,275,834,254,834,234,834,214,834,194,834,174,834,154,834,"af"
395,747,445,747,495,747,545,747,595,747,645,747,696,747,696,838,645,838,595,838,545,838,495,838,445,838,395,838,"after"
1146,752,1176,752,1207,752,1238,752,1268,752,1299,752,1330,752,1330,836,1299,836,1268,836,1238,836,1207,836,1176,836,1146,836,"afn"
1439,756,1519,756,1599,756,1679,756,1759,756,1839,756,1919,756,1919,836,1839,836,1759,836,1679,836,1599,836,1519,836,1439,836,"afternoon"
152,957,182,957,213,957,243,957,274,957,304,957,335,957,335,1033,304,1033,274,1033,243,1033,213,1033,182,1033,152,1033,"afw"
450,947,540,947,631,947,722,947,812,947,903,947,994,947,994,1037,903,1037,812,1037,722,1037,631,1037,540,1037,450,1037,"afterward"
1154,951,1174,951,1195,951,1215,951,1236,951,1256,951,1277,951,1277,1029,1256,1029,1236,1029,1215,1029,1195,1029,1174,1029,1154,1029,"ag"
1381,946,1428,946,1476,946,1524,946,1571,946,1619,946,1667,946,1667,1027,1619,1027,1571,1027,1524,1027,1476,1027,1428,1027,1381,1027,"again"
