16
173,365,193,365,214,365,235,365,255,365,276,365,297,365,297,439,276,439,255,439,235,439,214,439,193,439,173,439,"ab"
409,370,457,370,506,370,554,370,603,370,651,370,700,370,700,452,651,452,603,452,554,452,506,452,457,452,409,452,"about"
920,377,947,377,975,377,1002,377,1030,377,1057,377,1085,377,1085,462,1057,462,1030,462,1002,462,975,462,947,462,920,462,"abv"
1189,381,1236,381,1284,381,1332,381,1379,381,1427,381,1475,381,1475,468,1427,468,1379,468,1332,468,1284,468,1236,468,1189,468,"above"
164,553,185,553,207,553,229,553,250,553,272,553,294,553,294,625,272,625,250,625,229,625,207,625,185,625,164,625,"ac"
395,558,483,558,571,558,659,558,747,558,835,558,923,558,923,641,835,641,747,641,659,641,571,641,483,641,395,641,"according"
1141,565,1169,565,1198,565,1226,565,1255,565,1283,565,1312,565,1312,648,1283,648,1255,648,1226,648,1198,648,1169,648,1141,648,"acr"
1414,563,1469,563,1524,563,1579,563,1634,563,1689,563,1744,563,1744,652,1689,652,1634,652,1579,652,1524,652,1469,652,1414,652,"across"
154,751,174,751,195,751,216,751,236,751,257,751,278,751,278,827,257,827,236,827,216,827,195,827,174,827,154,827,"af"
397,744,446,744,495,744,545,744,594,744,643,744,693,744,693,833,643,833,594,833,545,833,495,833,446,833,397,833,"after"
1140,751,1169,751,1199,751,1229,751,1259,751,1289,751,1319,751,1319,835,1289,835,1259,835,1229,835,1199,835,1169,835,1140,835,"afn"
1425,753,1504,753,1584,753,1664,753,1744,753,1824,753,1904,753,1904,840,1824,840,1744,840,1664,840,1584,840,1504,840,1425,840,"afternoon"
152,948,182,948,212,948,242,948,272,948,302,948,333,948,333,1031,302,1031,272,1031,242,1031,212,1031,182,1031,152,1031,"afw"
452,943,539,943,627,943,715,943,802,943,890,943,978,943,978,1031,890,1031,802,1031,715,1031,627,1031,539,1031,452,1031,"afterward"
1141,946,1161,946,1181,946,1201,946,1221,946,1241,946,1262,946,1262,1019,1241,1019,1221,1019,1201,1019,1181,1019,1161,1019,1141,1019,"ag"
1366,941,1413,941,1460,941,1507,941,1554,941,1601,941,1648,941,1648,1023,1601,1023,1554,1023,1507,1023,1460,1023,1413,1023,1366,1023,"again"
