16
171,363,192,363,213,363,235,363,256,363,277,363,299,363,299,448,277,448,256,448,235,448,213,448,192,448,171,448,"ab"
411,363,459,363,507,363,555,363,603,363,651,363,700,363,700,453,651,453,603,453,555,453,507,453,459,453,411,453,"about"
930,381,957,381,985,381,1012,381,1040,381,1067,381,1095,381,1095,460,1067,460,1040,460,1012,460,985,460,957,460,930,460,"abv"
1196,382,1244,382,1293,382,1341,382,1390,382,1438,382,1487,382,1487,469,1438,469,1390,469,1341,469,1293,469,1244,469,1196,469,"above"
166,558,187,558,209,558,231,558,252,558,274,558,296,558,296,632,274,632,252,632,231,632,209,632,187,632,166,632,"ac"
395,560,484,560,573,560,662,560,751,560,840,560,929,560,929,648,840,648,751,648,662,648,573,648,484,648,395,648,"according"
1143,569,1172,569,1202,569,1232,569,1262,569,1292,569,1322,569,1322,648,1292,648,1262,648,1232,648,1202,648,1172,648,1143,648,"acr"
1427,570,1482,570,1537,570,1592,570,1647,570,1702,570,1757,570,1757,654,1702,654,1647,654,1592,654,1537,654,1482,654,1427,654,"across"
154,755,174,755,194,755,214,755,234,755,254,755,274,755,274,835,254,835,234,835,214,835,194,835,174,835,154,835,"af"
398,753,448,753,498,753,548,753,598,753,648,753,698,753,698,840,648,840,598,840,548,840,498,840,448,840,398,840,"after"
1152,753,1181,753,1210,753,1239,753,1268,753,1297,753,1326,753,1326,840,1297,840,1268,840,1239,840,1210,840,1181,840,1152,840,"afn"
1436,755,1515,755,1595,755,1675,755,1754,755,1834,755,1914,755,1914,847,1834,847,1754,847,1675,847,1595,847,1515,847,1436,847,"afternoon"
147,959,178,959,210,959,242,959,274,959,306,959,338,959,338,1040,306,1040,274,1040,242,1040,210,1040,178,1040,147,1040,"afw"
455,946,543,946,632,946,721,946,809,946,898,946,987,946,987,1038,898,1038,809,1038,721,1038,632,1038,543,1038,455,1038,"afterward"
1148,953,1169,953,1190,953,1212,953,1233,953,1254,953,1276,953,1276,1037,1254,1037,1233,1037,1212,1037,1190,1037,1169,1037,1148,1037,"ag"
1377,952,1424,952,1472,952,1520,952,1567,952,1615,952,1663,952,1663,1031,1615,1031,1567,1031,1520,1031,1472,1031,1424,1031,1377,1031,"again"
