13
203,60,221,62,240,65,259,68,277,71,296,74,315,77,303,128,284,125,265,122,246,119,227,116,208,113,190,111,"spr"
367,71,385,73,403,75,421,77,439,79,457,81,475,83,469,136,450,133,431,131,412,129,393,127,374,125,355,123,"spr"
809,99,815,99,822,99,829,99,835,99,842,99,849,99,849,152,842,152,835,152,829,152,822,152,815,152,809,152,"v"
998,67,1005,67,1012,67,1019,67,1026,67,1033,67,1041,67,1041,121,1033,121,1026,121,1019,121,1012,121,1005,121,998,121,"k"
375,245,388,246,401,248,414,249,427,251,440,252,454,254,447,305,433,303,420,301,407,300,393,298,380,296,367,295,"st"
788,266,795,266,803,266,811,266,819,266,827,266,835,266,835,323,827,323,819,323,811,323,803,323,795,323,788,323,"w"
1000,234,1006,234,1012,234,1018,234,1024,234,1030,234,1037,234,1037,290,1030,290,1024,290,1018,290,1012,290,1006,290,1000,290,"w"
360,414,379,414,399,414,419,414,438,414,458,414,478,414,478,467,458,467,438,467,419,467,399,467,379,467,360,467,"str"
765,434,778,434,791,434,804,434,817,434,830,434,843,434,843,487,830,487,817,487,804,487,791,487,778,487,765,487,"wh"
23,620,35,618,47,617,59,616,71,615,83,614,96,613,97,671,85,672,73,673,61,674,49,675,37,676,25,677,"sk"
350,564,364,564,378,564,392,564,406,564,420,564,434,564,434,627,420,627,406,627,392,627,378,627,364,627,350,627,"sw"
769,600,782,600,796,600,810,600,823,600,837,600,851,600,851,656,837,656,823,656,810,656,796,656,782,656,769,656,"wr"
963,592,976,592,990,593,1003,594,1017,595,1030,596,1044,597,1040,653,1026,652,1013,651,999,650,986,649,972,648,959,647,"wr"
