16
170,361,190,361,211,361,232,361,252,361,273,361,294,361,294,441,273,441,252,441,232,441,211,441,190,441,170,441,"ab"
409,360,458,360,508,360,557,360,607,360,656,360,706,360,706,448,656,448,607,448,557,448,508,448,458,448,409,448,"about"
922,375,950,375,978,375,1006,375,1034,375,1062,375,1090,375,1090,454,1062,454,1034,454,1006,454,978,454,950,454,922,454,"abv"
1195,371,1244,371,1293,371,1342,371,1391,371,1440,371,1489,371,1489,459,1440,459,1391,459,1342,459,1293,459,1244,459,1195,459,"above"
160,551,182,551,204,551,226,551,248,551,270,551,293,551,293,630,270,630,248,630,226,630,204,630,182,630,160,630,"ac"
399,553,487,553,575,553,664,553,752,553,840,553,929,553,929,641,840,641,752,641,664,641,575,641,487,641,399,641,"according"
1141,560,1171,560,1202,560,1232,560,1263,560,1293,560,1324,560,1324,645,1293,645,1263,645,1232,645,1202,645,1171,645,1141,645,"acr"
1427,562,1482,562,1537,562,1593,562,1648,562,1703,562,1759,562,1759,645,1703,645,1648,645,1593,645,1537,645,1482,645,1427,645,"across"
148,748,169,748,190,748,211,748,232,748,253,748,274,748,274,830,253,830,232,830,211,830,190,830,169,830,148,830,"af"
392,744,442,744,493,744,543,744,594,744,644,744,695,744,695,839,644,839,594,839,543,839,493,839,442,839,392,839,"after"
1145,746,1174,746,1204,746,1234,746,1264,746,1294,746,1324,746,1324,836,1294,836,1264,836,1234,836,1204,836,1174,836,1145,836,"afn"
1431,746,1511,746,1592,746,1673,746,1754,746,1835,746,1916,746,1916,841,1835,841,1754,841,1673,841,1592,841,1511,841,1431,841,"afternoon"
145,948,176,948,208,948,240,948,272,948,304,948,336,948,336,1036,304,1036,272,1036,240,1036,208,1036,176,1036,145,1036,"afw"
450,939,539,939,629,939,719,939,809,939,899,939,989,939,989,1038,899,1038,809,1038,719,1038,629,1038,539,1038,450,1038,"afterward"
1145,939,1166,939,1187,939,1208,939,1229,939,1250,939,1272,939,1272,1032,1250,1032,1229,1032,1208,1032,1187,1032,1166,1032,1145,1032,"ag"
1375,942,1423,942,1472,942,1521,942,1569,942,1618,942,1667,942,1667,1027,1618,1027,1569,1027,1521,1027,1472,1027,1423,1027,1375,1027,"again"
