14
587,133,603,129,619,125,635,122,651,118,667,114,684,111,700,133,683,136,667,140,651,143,634,147,618,150,602,154,"DK"
715,108,745,101,776,95,807,88,838,82,869,75,900,69,917,90,885,96,854,102,823,108,791,114,760,120,729,126,"Braille"
622,322,627,331,632,340,638,349,643,358,648,367,654,376,635,396,630,387,626,378,622,370,617,361,613,352,609,344,"On"
663,387,668,396,674,406,679,416,685,426,690,436,696,446,685,470,679,460,673,451,668,442,662,432,656,423,651,414,"the"
704,460,711,472,719,484,727,496,734,508,742,520,750,533,740,567,732,553,724,540,717,527,709,514,701,501,694,488,"move"
802,630,811,645,821,660,831,675,840,690,850,705,860,720,846,751,836,735,827,720,817,705,808,689,798,674,789,659,"DK"
868,747,880,768,893,790,906,812,918,834,931,856,944,878,933,917,920,893,907,870,894,847,881,824,868,801,855,778,"Brai"
1316,669,1331,663,1346,658,1361,653,1376,647,1391,642,1406,637,1437,676,1422,681,1407,686,1392,691,1377,696,1362,701,1347,706,"On"
1428,628,1442,623,1456,618,1470,613,1484,608,1498,603,1513,599,1541,637,1526,641,1512,645,1498,650,1484,654,1470,658,1456,663,"the"
1533,591,1550,585,1568,579,1586,573,1604,567,1622,561,1640,555,1674,593,1655,598,1637,604,1619,610,1600,616,1582,622,1564,628,"move"
1253,899,1304,879,1355,859,1406,839,1457,819,1508,799,1560,779,1592,811,1541,833,1491,855,1440,877,1390,899,1339,921,1289,944,"Knowledge"
1586,766,1599,760,1613,755,1627,749,1640,744,1654,738,1668,733,1711,772,1696,778,1681,784,1666,790,1651,796,1636,802,1621,808,"you"
1697,723,1710,717,1724,711,1738,706,1751,700,1765,694,1779,689,1813,725,1798,730,1784,735,1770,741,1755,746,1741,751,1727,757,"can"
1798,680,1813,673,1829,667,1845,660,1860,654,1876,647,1892,641,1921,676,1905,682,1889,689,1874,695,1858,702,1842,708,1827,715,"touc"
