13
209,93,227,95,245,98,263,100,281,103,299,105,317,108,310,156,291,153,272,150,253,147,234,144,215,141,197,138,"spr"
370,102,387,103,404,105,422,107,439,108,456,110,474,112,470,162,451,160,433,158,415,157,396,155,378,153,360,152,"spr"
810,129,816,129,822,129,829,129,835,129,841,129,848,129,848,182,841,182,835,182,829,182,822,182,816,182,810,182,"v"
1001,100,1007,100,1013,100,1019,100,1025,100,1031,100,1037,100,1037,148,1031,148,1025,148,1019,148,1013,148,1007,148,1001,148,"k"
380,275,392,276,405,277,418,278,430,279,443,280,456,282,453,333,440,331,427,330,414,329,401,328,388,327,375,326,"st"
791,296,797,296,804,296,811,296,818,296,825,296,832,296,832,349,825,349,818,349,811,349,804,349,797,349,791,349,"w"
1000,266,1006,266,1012,266,1019,266,1025,266,1031,266,1038,266,1038,321,1031,321,1025,321,1019,321,1012,321,1006,321,1000,321,"w"
364,442,382,442,401,442,420,442,439,442,458,442,477,442,477,496,458,496,439,496,420,496,401,496,382,496,364,496,"str"
768,465,780,465,793,465,806,465,819,465,832,465,845,465,845,515,832,515,819,515,806,515,793,515,780,515,768,515,"wh"
354,596,367,596,381,596,395,596,408,596,422,596,436,596,436,650,422,650,408,650,395,650,381,650,367,650,354,650,"sw"
30,646,42,644,54,642,66,641,78,639,90,637,102,636,102,699,90,700,78,702,66,703,54,705,42,706,31,708,"sk"
772,625,785,625,799,625,813,625,826,625,840,625,854,625,854,686,840,686,826,686,813,686,799,686,785,686,772,686,"wr"
967,618,979,618,992,619,1004,620,1017,621,1029,622,1042,623,1039,680,1026,679,1013,678,1001,677,988,676,975,675,963,675,"wr"
