13
203,3,221,5,239,8,257,10,275,13,293,15,311,18,298,69,279,65,260,62,241,58,222,55,203,51,185,48,"spr"
363,10,381,11,400,13,418,15,437,17,455,19,474,21,469,77,449,74,430,72,411,70,391,67,372,65,353,63,"spr"
812,41,818,41,825,41,832,41,839,41,846,41,853,41,853,92,846,92,839,92,832,92,825,92,818,92,812,92,"v"
1003,8,1009,8,1016,8,1023,8,1029,8,1036,8,1043,8,1043,61,1036,61,1029,61,1023,61,1016,61,1009,61,1003,61,"k"
371,188,384,189,398,190,412,191,425,192,439,193,453,195,447,251,433,249,420,247,406,246,393,244,379,242,366,241,"st"
794,211,801,211,808,211,816,211,823,211,830,211,838,211,838,267,830,267,823,267,816,267,808,267,801,267,794,267,"w"
1008,180,1014,180,1020,180,1026,180,1032,180,1038,180,1045,180,1045,231,1038,231,1032,231,1026,231,1020,231,1014,231,1008,231,"w"
359,357,378,357,397,357,416,357,435,357,454,357,474,357,474,413,454,413,435,413,416,413,397,413,378,413,359,413,"str"
770,380,783,380,796,380,810,380,823,380,836,380,850,380,850,433,836,433,823,433,810,433,796,433,783,433,770,433,"wh"
18,567,30,565,42,564,55,562,67,561,79,559,92,558,93,616,80,617,68,619,56,620,44,622,32,623,20,625,"sk"
347,509,361,509,375,509,389,509,403,509,417,509,432,509,432,571,417,571,403,571,389,571,375,571,361,571,347,571,"sw"
772,549,785,549,798,549,812,549,825,549,838,549,852,549,852,605,838,605,825,605,812,605,798,605,785,605,772,605,"wr"
974,541,986,542,999,543,1012,544,1024,545,1037,546,1050,547,1047,601,1033,600,1020,599,1006,598,993,597,979,596,966,595,"wr"
